dnsinfo_ip, dnsinfo_domain, country_code, geo_lat, geo_long
64.74.223.39, hot6tube.com, US, 47.6051, -122.1134
64.74.223.39, www.irwomen.org, US, 47.6051, -122.1134
64.74.223.39, greekyearbook.comm.com, US, 47.6051, -122.1134
64.74.223.39, richardsonsmith.co.uk, US, 47.6051, -122.1134
64.74.223.39, u625.com, US, 47.6051, -122.1134
64.74.223.39, greenacresgc.com, US, 47.6051, -122.1134
64.74.223.39, aristalia.com, US, 47.6051, -122.1134
64.74.223.39, spanishforthighschool.com, US, 47.6051, -122.1134
64.74.223.39, bjork.comm.com, US, 47.6051, -122.1134
64.74.223.39, blackburne.comm.com, US, 47.6051, -122.1134
64.74.223.39, rsvl.com, US, 47.6051, -122.1134
64.74.223.39, www.rustanki.com, US, 47.6051, -122.1134
64.74.223.39, wellcare.comm.com, US, 47.6051, -122.1134
64.74.223.39, thebeachspa.comm.com, US, 47.6051, -122.1134
64.74.223.39, legendas.org, US, 47.6051, -122.1134
64.74.223.39, 0gecuador.org, US, 47.6051, -122.1134
64.74.223.39, vertiche.com, US, 47.6051, -122.1134
64.74.223.39, learntoplayguitarstore.com, US, 47.6051, -122.1134
64.74.223.39, alwaystowing.com, US, 47.6051, -122.1134
64.74.223.39, hajiagha.com, US, 47.6051, -122.1134
64.74.223.39, wilbursmith.comm.com, US, 47.6051, -122.1134
64.74.223.39, proxysnail.com, US, 47.6051, -122.1134
64.74.223.39, gogogog.com, US, 47.6051, -122.1134
64.74.223.39, asjamail.com, US, 47.6051, -122.1134
64.74.223.39, lanco.org, US, 47.6051, -122.1134
64.74.223.39, cookwaretoday.org, US, 47.6051, -122.1134
64.74.223.39, www.codedstyle.com, US, 47.6051, -122.1134
64.74.223.39, hoteldeiquattrovini.com, US, 47.6051, -122.1134
64.74.223.39, glamgoth.comm.com, US, 47.6051, -122.1134
64.74.223.39, ricardosnorthend.com, US, 47.6051, -122.1134
64.74.223.39, jaguarpc.comm.com, US, 47.6051, -122.1134
64.74.223.39, rarecase.com, US, 47.6051, -122.1134
64.74.223.39, www.bierengezondheid.com, US, 47.6051, -122.1134
64.74.223.39, e715.com, US, 47.6051, -122.1134
64.74.223.39, gtsstaffing.com, US, 47.6051, -122.1134
64.74.223.39, gkcg.comm.com, US, 47.6051, -122.1134
64.74.223.39, wvmb.comm.com, US, 47.6051, -122.1134
64.74.223.39, fistam.com, US, 47.6051, -122.1134
64.74.223.39, nongluck.com, US, 47.6051, -122.1134
64.74.223.39, elhalsband.com, US, 47.6051, -122.1134
64.74.223.39, miyokoyomi.com, US, 47.6051, -122.1134
64.74.223.39, landscape-designs.org, US, 47.6051, -122.1134
64.74.223.39, oddc22.com, US, 47.6051, -122.1134
64.74.223.39, cruiseshopping.comm.com, US, 47.6051, -122.1134
64.74.223.39, btrrk.com, US, 47.6051, -122.1134
64.74.223.39, essenzebova.comm.com, US, 47.6051, -122.1134
64.74.223.39, www.u625.com, US, 47.6051, -122.1134
64.74.223.39, warezfusion.org, US, 47.6051, -122.1134
64.74.223.39, www.freight2europe.com, US, 47.6051, -122.1134
64.74.223.39, ontariogiantrescue.com, US, 47.6051, -122.1134
64.74.223.39, harrisclasspage.com, US, 47.6051, -122.1134
64.74.223.39, plantationcatering.com, US, 47.6051, -122.1134
64.74.223.39, vetrealestate.com, US, 47.6051, -122.1134
64.74.223.39, leohouse.com, US, 47.6051, -122.1134
64.74.223.39, ct68.com, US, 47.6051, -122.1134
64.74.223.39, byofca.com, US, 47.6051, -122.1134
64.74.223.39, www.tunearea.com, US, 47.6051, -122.1134
64.74.223.39, scoutxing.com, US, 47.6051, -122.1134
64.74.223.39, queenofaran2.com, US, 47.6051, -122.1134
64.74.223.39, foremostglobal.com, US, 47.6051, -122.1134
64.74.223.39, talkshield.com, US, 47.6051, -122.1134
64.74.223.39, wandaswill.org, US, 47.6051, -122.1134
64.74.223.39, gameonvb.com, US, 47.6051, -122.1134
64.74.223.39, www.warezfusion.org, US, 47.6051, -122.1134
64.74.223.39, alcoa.comm.com, US, 47.6051, -122.1134
64.74.223.39, benchmarkdesignbuild.com, US, 47.6051, -122.1134
64.74.223.39, elpaso05-1242490556.sdsl.hermanorcare.com, US, 47.6051, -122.1134
64.74.223.39, aieea.com, US, 47.6051, -122.1134
64.74.223.39, cybernepal.com, US, 47.6051, -122.1134
64.74.223.39, bermudainsurance.com, US, 47.6051, -122.1134
64.74.223.39, wenode.com, US, 47.6051, -122.1134
64.74.223.39, yanzd.com, US, 47.6051, -122.1134
64.74.223.39, cfbc.comm.com, US, 47.6051, -122.1134
64.74.223.39, gratiothealth.comm.com, US, 47.6051, -122.1134
64.74.223.39, tilia.comm.com, US, 47.6051, -122.1134
64.74.223.39, sunrisevillagebeachhotel.com, US, 47.6051, -122.1134
64.74.223.39, swentevs007.honolulurestaurantguide.com, US, 47.6051, -122.1134
64.74.223.39, npdlink.comm.com, US, 47.6051, -122.1134
64.74.223.39, fagmail.com, US, 47.6051, -122.1134
64.74.223.39, push.comm.com, US, 47.6051, -122.1134
64.74.223.39, dimae.com, US, 47.6051, -122.1134
64.74.223.39, idibi.com, US, 47.6051, -122.1134
64.74.223.39, wmich.com, US, 47.6051, -122.1134
64.74.223.39, pilatesbodyworksintl.com, US, 47.6051, -122.1134
64.74.223.39, irwomen.org, US, 47.6051, -122.1134
64.74.223.39, winglandlovebird.com, US, 47.6051, -122.1134
64.74.223.39, sveassoc.comm.com, US, 47.6051, -122.1134
64.74.223.39, mydvds1.com, US, 47.6051, -122.1134
64.74.223.39, ppwusa.comm.com, US, 47.6051, -122.1134
64.74.223.39, colonyonsanibel.com, US, 47.6051, -122.1134
64.74.223.39, acmostrade.com, US, 47.6051, -122.1134
64.74.223.39, callistoweb.comm.com, US, 47.6051, -122.1134
64.74.223.39, www.viviamadora.com, US, 47.6051, -122.1134
64.74.223.39, santista.com, US, 47.6051, -122.1134
64.74.223.39, pufulete.com, US, 47.6051, -122.1134
64.74.223.39, orringtonhotel.com, US, 47.6051, -122.1134
64.74.223.39, www.naac-india.com, US, 47.6051, -122.1134
64.74.223.39, golfcaddie.comm.com, US, 47.6051, -122.1134
64.74.223.39, whynotthisthing.com, US, 47.6051, -122.1134
64.74.223.39, timberclad.com, US, 47.6051, -122.1134
64.74.223.39, articlesgrab.com, US, 47.6051, -122.1134
64.74.223.39, recruitgate.com, US, 47.6051, -122.1134
64.74.223.39, igamehome.com, US, 47.6051, -122.1134
64.74.223.39, madeinsaga.com, US, 47.6051, -122.1134
64.74.223.39, www.wffns.org, US, 47.6051, -122.1134
64.74.223.39, sayidati.com, US, 47.6051, -122.1134
64.74.223.39, paragonrea.comm.com, US, 47.6051, -122.1134
64.74.223.39, xarda.com, US, 47.6051, -122.1134
64.74.223.39, svi.comm.com, US, 47.6051, -122.1134
64.74.223.39, www.engagementrings-diamond.com, US, 47.6051, -122.1134
64.74.223.39, www.game.de, US, 47.6051, -122.1134
64.74.223.39, jdskitchenandbath.com, US, 47.6051, -122.1134
64.74.223.39, murrob.comm.com, US, 47.6051, -122.1134
64.74.223.39, ipssar.org, US, 47.6051, -122.1134
64.74.223.39, magicodaniel.com, US, 47.6051, -122.1134
64.74.223.39, swentxnf004.honolulurestaurantguide.com, US, 47.6051, -122.1134
64.74.223.39, omnioiltech.comm.com, US, 47.6051, -122.1134
64.74.223.39, txcci.com, US, 47.6051, -122.1134
64.74.223.39, hotelarchimede.com, US, 47.6051, -122.1134
64.74.223.39, www.jlrweb.com, US, 47.6051, -122.1134
64.74.223.39, gdnh.com, US, 47.6051, -122.1134
64.74.223.39, vacuumtherapy.org, US, 47.6051, -122.1134
64.74.223.39, accountingtechs.biz, US, 47.6051, -122.1134
64.74.223.39, www.projetofronteiras.org, US, 47.6051, -122.1134
64.74.223.39, masunaga.org, US, 47.6051, -122.1134
64.74.223.39, kodyd.com, US, 47.6051, -122.1134
64.74.223.39, claytonfuneral.com, US, 47.6051, -122.1134
64.74.223.39, hp36.hermanorcare.com, US, 47.6051, -122.1134
64.74.223.39, pesoesaude.com, US, 47.6051, -122.1134
64.74.223.39, www.hopeforhaitianchildrenfoundation.org, US, 47.6051, -122.1134
64.74.223.39, aqarhayl.com, US, 47.6051, -122.1134
64.74.223.39, fgmech.comm.com, US, 47.6051, -122.1134
64.74.223.39, khadamatonline.com, US, 47.6051, -122.1134
64.74.223.39, filmite.org, US, 47.6051, -122.1134
64.74.223.39, vdvalk.org, US, 47.6051, -122.1134
64.74.223.39, b.moneymoney888.com, US, 47.6051, -122.1134
64.74.223.39, inteliorg.com, US, 47.6051, -122.1134
64.74.223.39, happytailstoyou.org, US, 47.6051, -122.1134
64.74.223.39, nlite-guide.com, US, 47.6051, -122.1134
64.74.223.39, granlogandes.org, US, 47.6051, -122.1134
64.74.223.39, www.z061.com, US, 47.6051, -122.1134
64.74.223.39, wm90.com, US, 47.6051, -122.1134
64.74.223.39, sdeinc.comm.com, US, 47.6051, -122.1134
64.74.223.39, irvingboysfootball.com, US, 47.6051, -122.1134
64.74.223.39, surveycommunicate.com, US, 47.6051, -122.1134
64.74.223.39, www.mymaryelizabethwinstead.com, US, 47.6051, -122.1134
64.74.223.39, barndinnertheatre.com, US, 47.6051, -122.1134
64.74.223.39, www.lm7h.com, US, 47.6051, -122.1134
64.74.223.39, sagehotelmail.com, US, 47.6051, -122.1134
64.74.223.39, vitale.comm.com, US, 47.6051, -122.1134
64.74.223.39, tuvid.com, US, 47.6051, -122.1134
64.74.223.39, jsi.comm.com, US, 47.6051, -122.1134
64.74.223.39, newriverbike.com, US, 47.6051, -122.1134
64.74.223.39, soccer2.sport.3clickz.org, US, 47.6051, -122.1134
64.74.223.39, mshipke.com, US, 47.6051, -122.1134
64.74.223.39, msisg.com, US, 47.6051, -122.1134
64.74.223.39, ynfdc.com, US, 47.6051, -122.1134
64.74.223.39, plkam.com, US, 47.6051, -122.1134
64.74.223.39, twinshoppe.com, US, 47.6051, -122.1134
64.74.223.39, regnurse.com, US, 47.6051, -122.1134
64.74.223.39, dogcaretraining.com, US, 47.6051, -122.1134
64.74.223.39, falmouthbeachhotel.com, US, 47.6051, -122.1134
64.74.223.39, arabe1.com, US, 47.6051, -122.1134
64.74.223.39, stopsmokingsolutions.org, US, 47.6051, -122.1134
64.74.223.39, voetsek.com, US, 47.6051, -122.1134
64.74.223.39, caparomaruti.comm.com, US, 47.6051, -122.1134
64.74.223.39, agfind.com, US, 47.6051, -122.1134
64.74.223.39, grantscentral.org, US, 47.6051, -122.1134
64.74.223.39, acthd.com, US, 47.6051, -122.1134
64.74.223.39, unigard.comm.com, US, 47.6051, -122.1134
64.74.223.39, brazilianvogue.com, US, 47.6051, -122.1134
64.74.223.39, maohongchina.comm.com, US, 47.6051, -122.1134
64.74.223.39, taktalk.com, US, 47.6051, -122.1134
62.219.49.70, content.sweetim.com, IL, 31.5, 34.75
212.25.65.1, download.sweetim.com, IL, 31.5, 34.75
212.25.65.1, www.sweetim.com, IL, 31.5, 34.75
212.25.65.1, smileyhub.com, IL, 31.5, 34.75
212.25.65.1, fun-winks.com, IL, 31.5, 34.75
212.25.65.1, smiley4u.com, IL, 31.5, 34.75
89.248.168.23, eseninfun.ru, NL, 52.5, 5.75
184.168.221.83, bglogger.com, US, 33.6119, -111.8906
184.168.221.83, realname-diskussion.info, US, 33.6119, -111.8906
184.168.221.83, braypdx.com, US, 33.6119, -111.8906
184.168.221.83, ns99.info, US, 33.6119, -111.8906
184.168.221.83, farrellconsultinggroup.com, US, 33.6119, -111.8906
184.168.221.83, blockunknowncaller.com, US, 33.6119, -111.8906
184.168.221.83, harpy.thesecrettemplates.net, US, 33.6119, -111.8906
184.168.221.83, baizureauzoari.com, US, 33.6119, -111.8906
184.168.221.83, thelavalounge.net, US, 33.6119, -111.8906
184.168.221.83, stratusphere.org, US, 33.6119, -111.8906
184.168.221.83, wob.biz, US, 33.6119, -111.8906
184.168.221.83, carlagantsdesigns.com, US, 33.6119, -111.8906
184.168.221.83, qualitysim.com, US, 33.6119, -111.8906
184.168.221.83, vvv3.net, US, 33.6119, -111.8906
184.168.221.83, flipitga.com, US, 33.6119, -111.8906
184.168.221.83, cartpartsportal.com, US, 33.6119, -111.8906
184.168.221.83, lacsacine.com, US, 33.6119, -111.8906
184.168.221.83, chit-chat.org, US, 33.6119, -111.8906
184.168.221.83, evanmaxwell.com, US, 33.6119, -111.8906
184.168.221.83, zevfeldman.com, US, 33.6119, -111.8906
184.168.221.83, u2download.com, US, 33.6119, -111.8906
184.168.221.83, shaikunhomepage.com, US, 33.6119, -111.8906
184.168.221.83, cityjobonline.com, US, 33.6119, -111.8906
184.168.221.83, magnoliahomedecor.com, US, 33.6119, -111.8906
184.168.221.83, chocolaterus.com, US, 33.6119, -111.8906
184.168.221.83, thelastminutetutor.com, US, 33.6119, -111.8906
184.168.221.83, up2u.info, US, 33.6119, -111.8906
184.168.221.83, fortitudeit.com, US, 33.6119, -111.8906
184.168.221.83, theacords.com, US, 33.6119, -111.8906
184.168.221.83, mmb.biz, US, 33.6119, -111.8906
184.168.221.83, shaynesemail.com, US, 33.6119, -111.8906
184.168.221.83, socktoppers.com, US, 33.6119, -111.8906
184.168.221.83, dclenses.com, US, 33.6119, -111.8906
184.168.221.83, workforpdiddy.com, US, 33.6119, -111.8906
184.168.221.83, triageorganizers.com, US, 33.6119, -111.8906
184.168.221.83, ccppd.org, US, 33.6119, -111.8906
184.168.221.83, chat-network.net, US, 33.6119, -111.8906
184.168.221.83, horningassociates.com, US, 33.6119, -111.8906
76.73.72.99, log.y5z.info, US, 39.7525, -104.9995
76.73.72.99, log.y5w.info, US, 39.7525, -104.9995
76.73.72.99, log.y5z.info, US, 39.7525, -104.9995
76.73.72.99, log.y5w.info, US, 39.7525, -104.9995
64.4.11.37, windowslive.co.uk, US, 47.6801, -122.1206
64.4.11.37, fastsearch.com, US, 47.6801, -122.1206
64.4.11.37, windowsmediaplayer.com, US, 47.6801, -122.1206
64.4.11.37, winunleaked.info, US, 47.6801, -122.1206
64.4.11.37, online.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.co.nz, US, 47.6801, -122.1206
64.4.11.37, register.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, reroute.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, code.msdn.com, US, 47.6801, -122.1206
64.4.11.37, surface.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.com.mx, US, 47.6801, -122.1206
64.4.11.37, microsoft.pl, US, 47.6801, -122.1206
64.4.11.37, msdn.com, US, 47.6801, -122.1206
64.4.11.37, www.giantcompany.com, US, 47.6801, -122.1206
64.4.11.37, browserforthebetter.com, US, 47.6801, -122.1206
64.4.11.37, hotmail.co.za, US, 47.6801, -122.1206
64.4.11.37, terraserver.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, microsoftdynamics.com, US, 47.6801, -122.1206
64.4.11.37, www.answers.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, windows.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.net, US, 47.6801, -122.1206
64.4.11.37, eu.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, msdn.be, US, 47.6801, -122.1206
64.4.11.37, windowsvista.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.ee, US, 47.6801, -122.1206
64.4.11.37, fsinsider.com, US, 47.6801, -122.1206
64.4.11.37, imapc.lifewithoutwalls.com, US, 47.6801, -122.1206
64.4.11.37, msdn-online.de, US, 47.6801, -122.1206
64.4.11.37, windowsintune.de, US, 47.6801, -122.1206
64.4.11.37, design.windows.com, US, 47.6801, -122.1206
64.4.11.37, sysinternals.com, US, 47.6801, -122.1206
64.4.11.37, ietestdrive.com, US, 47.6801, -122.1206
64.4.11.37, scriptingguys.com, US, 47.6801, -122.1206
64.4.11.37, technet.de, US, 47.6801, -122.1206
64.4.11.37, protect.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, windows.de, US, 47.6801, -122.1206
64.4.11.37, mspress.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, sybari.com, US, 47.6801, -122.1206
64.4.11.37, internet-explorer.de, US, 47.6801, -122.1206
64.4.11.37, fourthparadigm.org, US, 47.6801, -122.1206
64.4.11.37, microsoft.com, US, 47.6801, -122.1206
64.4.11.37, office.com, US, 47.6801, -122.1206
64.4.11.37, microsoftday.at, US, 47.6801, -122.1206
64.4.11.37, buildmypinnedsite.com, US, 47.6801, -122.1206
64.4.11.37, ultracamx.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.co.uk, US, 47.6801, -122.1206
64.4.11.37, msdnaa.com, US, 47.6801, -122.1206
64.4.11.37, rss.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, www.research.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.be, US, 47.6801, -122.1206
64.4.11.37, internet-explorer9.de, US, 47.6801, -122.1206
64.4.11.37, microsoft.hu, US, 47.6801, -122.1206
64.4.11.37, microsoft.it, US, 47.6801, -122.1206
64.4.11.37, www.msdn.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, microsoft.de, US, 47.6801, -122.1206
64.4.11.37, technet.com, US, 47.6801, -122.1206
64.4.11.37, openxmlformats.org, US, 47.6801, -122.1206
64.4.11.37, techstudent.de, US, 47.6801, -122.1206
64.4.11.37, communities.microsoft.com, US, 47.6801, -122.1206
64.4.11.37, pinmywebsite.com, US, 47.6801, -122.1206
64.4.11.37, msdnaa.net, US, 47.6801, -122.1206
64.4.11.37, interactivesupercomputing.com, US, 47.6801, -122.1206
65.55.58.201, windowslive.co.uk, US, 47.6801, -122.1206
65.55.58.201, fastsearch.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.hu, US, 47.6801, -122.1206
65.55.58.201, scriptingguys.com, US, 47.6801, -122.1206
65.55.58.201, www.research.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, winunleaked.info, US, 47.6801, -122.1206
65.55.58.201, online.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.co.nz, US, 47.6801, -122.1206
65.55.58.201, www.msdn.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, reroute.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, code.msdn.com, US, 47.6801, -122.1206
65.55.58.201, surface.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.com.mx, US, 47.6801, -122.1206
65.55.58.201, microsoftday.at, US, 47.6801, -122.1206
65.55.58.201, msdn.com, US, 47.6801, -122.1206
65.55.58.201, www.giantcompany.com, US, 47.6801, -122.1206
65.55.58.201, imapc.lifewithoutwalls.com, US, 47.6801, -122.1206
65.55.58.201, hotmail.co.za, US, 47.6801, -122.1206
65.55.58.201, terraserver.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, microsoftdynamics.com, US, 47.6801, -122.1206
65.55.58.201, www.answers.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, windows.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.net, US, 47.6801, -122.1206
65.55.58.201, eu.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, msdn.be, US, 47.6801, -122.1206
65.55.58.201, windowsvista.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.ee, US, 47.6801, -122.1206
65.55.58.201, fsinsider.com, US, 47.6801, -122.1206
65.55.58.201, browserforthebetter.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.co.uk, US, 47.6801, -122.1206
65.55.58.201, design.windows.com, US, 47.6801, -122.1206
65.55.58.201, sysinternals.com, US, 47.6801, -122.1206
65.55.58.201, openxmlformats.org, US, 47.6801, -122.1206
65.55.58.201, ietestdrive.com, US, 47.6801, -122.1206
65.55.58.201, windowsmediaplayer.com, US, 47.6801, -122.1206
65.55.58.201, buildmypinnedsite.com, US, 47.6801, -122.1206
65.55.58.201, sehen-heisst-verstehen.de, US, 47.6801, -122.1206
65.55.58.201, techstudent.de, US, 47.6801, -122.1206
65.55.58.201, windows.de, US, 47.6801, -122.1206
65.55.58.201, mspress.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, communities.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, internet-explorer.de, US, 47.6801, -122.1206
65.55.58.201, protect.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.com, US, 47.6801, -122.1206
65.55.58.201, msdnaa.net, US, 47.6801, -122.1206
65.55.58.201, microsoft.pl, US, 47.6801, -122.1206
65.55.58.201, msdn-online.de, US, 47.6801, -122.1206
65.55.58.201, ultracamx.com, US, 47.6801, -122.1206
65.55.58.201, msdnaa.com, US, 47.6801, -122.1206
65.55.58.201, rss.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, fourthparadigm.org, US, 47.6801, -122.1206
65.55.58.201, microsoft.be, US, 47.6801, -122.1206
65.55.58.201, internet-explorer9.de, US, 47.6801, -122.1206
65.55.58.201, office.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.it, US, 47.6801, -122.1206
65.55.58.201, register.microsoft.com, US, 47.6801, -122.1206
65.55.58.201, microsoft.de, US, 47.6801, -122.1206
65.55.58.201, technet.com, US, 47.6801, -122.1206
65.55.58.201, windowsintune.de, US, 47.6801, -122.1206
65.55.58.201, technet.de, US, 47.6801, -122.1206
65.55.58.201, sybari.com, US, 47.6801, -122.1206
65.55.58.201, pinmywebsite.com, US, 47.6801, -122.1206
65.55.58.201, interactivesupercomputing.com, US, 47.6801, -122.1206
